tipo_base,base,variavel,tipo_dado,qtd_registros,qtd_validos,qtd_ausentes,pct_ausentes,qtd_valores_unicos,eh_numerica,eh_identificador
Bases analíticas,Anos Finais,nivel_6_complexidade_gestao,float64,37055,37055,0,0.0,285,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas,int64,37055,37055,0,0.0,383,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_localizacao_diferenciada,int64,37055,37055,0,0.0,119,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_infantil,float64,37055,31565,5490,14.815814330049925,239,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_creche,float64,37055,31565,5490,14.815814330049925,158,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_pre_escola,float64,37055,31565,5490,14.815814330049925,226,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_anos_iniciais,float64,37055,31565,5490,14.815814330049925,261,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_anos_finais,float64,37055,31565,5490,14.815814330049925,204,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_ensino_medio,float64,37055,31565,5490,14.815814330049925,126,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_eja,int64,37055,37055,0,0.0,165,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_educacao_especial,float64,37055,31565,5490,14.815814330049925,323,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_educacao_especial_classe_comum,float64,37055,31565,5490,14.815814330049925,327,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_educacao_especial_exclusiva,float64,37055,31565,5490,14.815814330049925,53,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_agua_potavel,int64,37055,37055,0,0.0,312,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_agua_rede_publica,int64,37055,37055,0,0.0,346,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_energia_rede_publica,int64,37055,37055,0,0.0,374,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_esgoto_rede_publica,int64,37055,37055,0,0.0,309,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_banheiro,int64,37055,37055,0,0.0,313,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_banheiro_pne,int64,37055,37055,0,0.0,273,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_biblioteca,int64,37055,37055,0,0.0,241,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_sala_leitura,int64,37055,37055,0,0.0,190,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_lab_ciencias,int64,37055,37055,0,0.0,135,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_lab_informatica,int64,37055,37055,0,0.0,245,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_quadra_esportes,int64,37055,37055,0,0.0,254,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_quadra_esportes_coberta,int64,37055,37055,0,0.0,202,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_refeitorio,int64,37055,37055,0,0.0,289,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_cozinha,int64,37055,37055,0,0.0,376,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_internet,int64,37055,37055,0,0.0,348,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_internet_alunos,int64,37055,37055,0,0.0,191,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_internet_administrativo,int64,37055,37055,0,0.0,300,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_computador,int64,37055,37055,0,0.0,360,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_dependencias_pne,float64,37055,26183,10872,29.340170017541496,156,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_acessibilidade_rampas,int64,37055,37055,0,0.0,227,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_acessibilidade_corrimao,int64,37055,37055,0,0.0,171,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_acessibilidade_pisos_tateis,int64,37055,37055,0,0.0,104,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_com_acessibilidade_vao_livre,int64,37055,37055,0,0.0,196,True,False
Bases analíticas,Anos Finais,qtd_escolas_publicas_sem_acessibilidade,int64,37055,37055,0,0.0,189,True,False
Bases analíticas,Anos Finais,matriculas_basica_publica,float64,37055,31565,5490,14.815814330049925,11735,True,False
Bases analíticas,Anos Finais,matriculas_anos_iniciais_publica,float64,37055,31565,5490,14.815814330049925,6465,True,False
Bases analíticas,Anos Finais,matriculas_anos_finais_publica,float64,37055,31565,5490,14.815814330049925,5803,True,False
Bases analíticas,Anos Finais,matriculas_ensino_medio_publica,float64,37055,31565,5490,14.815814330049925,4588,True,False
Bases analíticas,Anos Finais,matriculas_eja_publica,float64,37055,31565,5490,14.815814330049925,3200,True,False
Bases analíticas,Anos Finais,matriculas_educacao_especial_publica,float64,37055,31565,5490,14.815814330049925,1679,True,False
Bases analíticas,Anos Finais,docentes_basica_publica,float64,37055,31565,5490,14.815814330049925,2456,True,False
Bases analíticas,Anos Finais,docentes_anos_iniciais_publica,float64,37055,31565,5490,14.815814330049925,1192,True,False
Bases analíticas,Anos Finais,docentes_anos_finais_publica,float64,37055,31565,5490,14.815814330049925,1295,True,False
Bases analíticas,Anos Finais,docentes_ensino_medio_publica,float64,37055,31565,5490,14.815814330049925,1100,True,False
Bases analíticas,Anos Finais,docentes_eja_publica,float64,37055,31565,5490,14.815814330049925,681,True,False
Bases analíticas,Anos Finais,docentes_educacao_especial_publica,float64,37055,31565,5490,14.815814330049925,1876,True,False
Bases analíticas,Anos Finais,turmas_basica_publica,float64,37055,31565,5490,14.815814330049925,2073,True,False
Bases analíticas,Anos Finais,turmas_anos_iniciais_publica,float64,37055,31565,5490,14.815814330049925,1066,True,False
Bases analíticas,Anos Finais,turmas_anos_finais_publica,float64,37055,31565,5490,14.815814330049925,898,True,False
Bases analíticas,Anos Finais,turmas_ensino_medio_publica,float64,37055,31565,5490,14.815814330049925,681,True,False
Bases analíticas,Anos Finais,turmas_eja_publica,float64,37055,31565,5490,14.815814330049925,462,True,False
Bases analíticas,Anos Finais,turmas_educacao_especial_publica,float64,37055,31565,5490,14.815814330049925,1217,True,False
Bases analíticas,Anos Finais,salas_existentes_publica,float64,37055,26183,10872,29.340170017541496,1162,True,False
Bases analíticas,Anos Finais,salas_utilizadas_publica,int64,37055,37055,0,0.0,1673,True,False
Bases analíticas,Anos Finais,salas_utilizadas_dentro_publica,int64,37055,37055,0,0.0,1314,True,False
Bases analíticas,Anos Finais,salas_utilizadas_fora_publica,int64,37055,37055,0,0.0,269,True,False
Bases analíticas,Anos Finais,salas_utilizadas_climatizadas_publica,int64,37055,37055,0,0.0,740,True,False
Bases analíticas,Anos Finais,salas_utilizadas_acessiveis_publica,int64,37055,37055,0,0.0,682,True,False
Bases analíticas,Anos Finais,computadores_aluno_publica,float64,37055,26183,10872,29.340170017541496,1286,True,False
Bases analíticas,Anos Finais,computadores_administrativo_publica,float64,37055,26183,10872,29.340170017541496,714,True,False
Bases analíticas,Anos Finais,media_alunos_por_turma_basica_publica,float64,37055,31565,5490,14.815814330049925,25698,True,False
Bases analíticas,Anos Finais,media_alunos_por_docente_basica_publica,float64,37055,31565,5490,14.815814330049925,27536,True,False
Bases analíticas,Anos Finais,media_docentes_por_escola_publica,float64,37055,31565,5490,14.815814330049925,9163,True,False
Bases analíticas,Anos Finais,media_turmas_por_escola_publica,float64,37055,31565,5490,14.815814330049925,8089,True,False
Bases analíticas,Anos Finais,proporcao_escolas_publicas_com_internet,float64,37055,37055,0,0.0,2528,True,False
Bases analíticas,Anos Finais,proporcao_escolas_publicas_com_biblioteca,float64,37055,37055,0,0.0,2480,True,False
Bases analíticas,Anos Finais,proporcao_escolas_publicas_com_lab_informatica,float64,37055,37055,0,0.0,2547,True,False
Bases analíticas,Anos Finais,proporcao_escolas_publicas_com_banheiro_pne,float64,37055,37055,0,0.0,2631,True,False
Bases analíticas,Anos Finais,proporcao_escolas_publicas_com_agua_potavel,float64,37055,37055,0,0.0,1018,True,False
Bases analíticas,Anos Finais,proporcao_escolas_publicas_com_energia_rede_publica,float64,37055,37055,0,0.0,1202,True,False
Bases analíticas,Anos Finais,proporcao_escolas_publicas_com_esgoto_rede_publica,float64,37055,37055,0,0.0,2480,True,False
Bases analíticas,Anos Finais,tx_distorcao_anos_finais,float64,37055,37054,1,0.0026986911347996224,701,True,False
Bases analíticas,Anos Finais,media_had_anos_finais,float64,37055,37055,0,0.0,73,True,False
Bases analíticas,Anos Finais,media_atu_anos_finais,float64,37055,37055,0,0.0,352,True,False
Bases analíticas,Anos Finais,nivel_1_anos_finais,float64,37055,37055,0,0.0,556,True,False
Bases analíticas,Anos Finais,nivel_2_anos_finais,float64,37055,37055,0,0.0,674,True,False
Bases analíticas,Anos Finais,nivel_3_anos_finais,float64,37055,37055,0,0.0,750,True,False
Bases analíticas,Anos Finais,nivel_4_anos_finais,float64,37055,37055,0,0.0,761,True,False
Bases analíticas,Anos Finais,nivel_5_anos_finais,float64,37055,37055,0,0.0,436,True,False
Bases analíticas,Anos Finais,nivel_6_anos_finais,float64,37055,37055,0,0.0,374,True,False
Bases analíticas,Anos Finais,grupo_1_anos_finais,float64,37055,37055,0,0.0,979,True,False
Bases analíticas,Anos Finais,grupo_2_anos_finais,float64,37055,37055,0,0.0,399,True,False
Bases analíticas,Anos Finais,grupo_3_anos_finais,float64,37055,37055,0,0.0,842,True,False
Bases analíticas,Anos Finais,grupo_4_anos_finais,float64,37055,37055,0,0.0,373,True,False
Bases analíticas,Anos Finais,grupo_5_anos_finais,float64,37055,37055,0,0.0,905,True,False
Bases analíticas,Ensino Médio,ano,Int64,23920,23920,0,0.0,5,True,True
Bases analíticas,Ensino Médio,sigla_uf,string,23920,23920,0,0.0,27,False,True
Bases analíticas,Ensino Médio,cod_municipio,Int64,23920,23920,0,0.0,5557,True,True
Bases analíticas,Ensino Médio,nome_municipio,object,23920,23920,0,0.0,5298,False,True
Bases analíticas,Ensino Médio,ideb_ensino_medio,float64,23920,23920,0,0.0,57,True,False
Bases analíticas,Ensino Médio,populacao,int64,23920,23920,0,0.0,17693,True,False
Bases analíticas,Ensino Médio,pib,float64,23920,23920,0,0.0,23916,True,False
Bases analíticas,Ensino Médio,pib_per_capita,float64,23920,23920,0,0.0,23920,True,False
Bases analíticas,Ensino Médio,origem_pib,object,23920,23920,0,0.0,2,False,False
Bases analíticas,Ensino Médio,bpc_beneficiarios_pcd,int64,23920,23920,0,0.0,2770,True,False
Bases analíticas,Ensino Médio,bpc_beneficiarios_idosos,int64,23920,23920,0,0.0,2350,True,False
Bases analíticas,Ensino Médio,bpc_beneficiarios_total,float64,23920,23903,17,0.07107023411371238,3693,True,False
Bases analíticas,Ensino Médio,bpc_valor_pcd,float64,23920,23920,0,0.0,23604,True,False
Bases analíticas,Ensino Médio,bpc_valor_idosos,float64,23920,23920,0,0.0,22499,True,False
Bases analíticas,Ensino Médio,bpc_valor_total,float64,23920,23905,15,0.06270903010033445,23773,True,False
Bases analíticas,Ensino Médio,bolsa_familia_beneficiarios,int64,23920,23920,0,0.0,7102,True,False
Bases analíticas,Ensino Médio,vacas_ordenhadas_cabecas,float64,23920,23587,333,1.3921404682274248,7570,True,False
Bases analíticas,Ensino Médio,efetivo_bovino_cabecas,float64,23920,23756,164,0.68561872909699,17985,True,False
Bases analíticas,Ensino Médio,efetivo_bubalino_cabecas,float64,23920,11676,12244,51.18729096989967,1598,True,False
Bases analíticas,Ensino Médio,efetivo_caprino_cabecas,float64,23920,21746,2174,9.088628762541806,4611,True,False
Bases analíticas,Ensino Médio,efetivo_codornas_cabecas,float64,23920,4180,19740,82.52508361204013,1387,True,False
Bases analíticas,Ensino Médio,efetivo_equino_cabecas,float64,23920,23671,249,1.0409698996655519,4619,True,False
Bases analíticas,Ensino Médio,efetivo_galinaceos_total_cabecas,float64,23920,23534,386,1.61371237458194,14951,True,False
Bases analíticas,Ensino Médio,efetivo_ovino_cabecas,float64,23920,22749,1171,4.895484949832776,6863,True,False
Bases analíticas,Ensino Médio,efetivo_suino_total_cabecas,float64,23920,23518,402,1.680602006688963,8925,True,False
Bases analíticas,Ensino Médio,valor_producao_total_mil_reais,float64,23920,23725,195,0.8152173913043478,17072,True,False
Bases analíticas,Ensino Médio,valor_producao_extracao_vegetal_total_mil_reais,float64,23920,14452,9468,39.5819397993311,3680,True,False
Bases analíticas,Ensino Médio,valor_producao_aquicultura_total_mil_reais,float64,23920,14703,9217,38.53260869565218,4054,True,False
Bases analíticas,Ensino Médio,area_plantada_destinada_colheita_ha_total,float64,23920,23594,326,1.3628762541806019,14152,True,False
Bases analíticas,Ensino Médio,area_colhida_ha_total,float64,23920,23575,345,1.4423076923076923,14044,True,False
Bases analíticas,Ensino Médio,valor_producao_mil_reais_total,float64,23920,23575,345,1.4423076923076923,19812,True,False
Bases analíticas,Ensino Médio,origem_agropecuaria,object,23920,23915,5,0.020903010033444816,2,False,False
Bases analíticas,Ensino Médio,tem_importacao,int64,23920,23920,0,0.0,2,True,False
Bases analíticas,Ensino Médio,tem_exportacao,int64,23920,23920,0,0.0,2,True,False
Bases analíticas,Ensino Médio,ird_baixa_regularidade,float64,23920,23920,0,0.0,535,True,False
Bases analíticas,Ensino Médio,ird_media_baixa,float64,23920,23920,0,0.0,726,True,False
Bases analíticas,Ensino Médio,ird_media_alta,float64,23920,23920,0,0.0,784,True,False
Bases analíticas,Ensino Médio,ird_alta,float64,23920,23920,0,0.0,574,True,False
Bases analíticas,Ensino Médio,nivel_1_complexidade_gestao,float64,23920,23920,0,0.0,659,True,False
Bases analíticas,Ensino Médio,nivel_2_complexidade_gestao,float64,23920,23920,0,0.0,657,True,False
Bases analíticas,Ensino Médio,nivel_3_complexidade_gestao,float64,23920,23920,0,0.0,566,True,False
Bases analíticas,Ensino Médio,nivel_4_complexidade_gestao,float64,23920,23920,0,0.0,452,True,False
Bases analíticas,Ensino Médio,nivel_5_complexidade_gestao,float64,23920,23920,0,0.0,547,True,False
Bases analíticas,Ensino Médio,nivel_6_complexidade_gestao,float64,23920,23920,0,0.0,227,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas,int64,23920,23920,0,0.0,339,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_localizacao_diferenciada,int64,23920,23920,0,0.0,108,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_infantil,float64,23920,18493,5427,22.688127090301002,209,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_creche,float64,23920,18493,5427,22.688127090301002,144,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_pre_escola,float64,23920,18493,5427,22.688127090301002,197,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_anos_iniciais,float64,23920,18493,5427,22.688127090301002,220,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_anos_finais,float64,23920,18493,5427,22.688127090301002,175,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_ensino_medio,float64,23920,18493,5427,22.688127090301002,107,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_eja,int64,23920,23920,0,0.0,139,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_educacao_especial,float64,23920,18493,5427,22.688127090301002,282,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_educacao_especial_classe_comum,float64,23920,18493,5427,22.688127090301002,284,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_educacao_especial_exclusiva,float64,23920,18493,5427,22.688127090301002,42,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_agua_potavel,int64,23920,23920,0,0.0,302,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_agua_rede_publica,int64,23920,23920,0,0.0,299,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_energia_rede_publica,int64,23920,23920,0,0.0,328,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_esgoto_rede_publica,int64,23920,23920,0,0.0,276,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_banheiro,int64,23920,23920,0,0.0,305,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_banheiro_pne,int64,23920,23920,0,0.0,250,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_biblioteca,int64,23920,23920,0,0.0,210,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_sala_leitura,int64,23920,23920,0,0.0,171,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_lab_ciencias,int64,23920,23920,0,0.0,114,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_lab_informatica,int64,23920,23920,0,0.0,207,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_quadra_esportes,int64,23920,23920,0,0.0,221,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_quadra_esportes_coberta,int64,23920,23920,0,0.0,183,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_refeitorio,int64,23920,23920,0,0.0,261,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_cozinha,int64,23920,23920,0,0.0,326,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_internet,int64,23920,23920,0,0.0,309,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_internet_alunos,int64,23920,23920,0,0.0,189,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_internet_administrativo,int64,23920,23920,0,0.0,295,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_computador,int64,23920,23920,0,0.0,318,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_dependencias_pne,float64,23920,13428,10492,43.8628762541806,103,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_acessibilidade_rampas,int64,23920,23920,0,0.0,226,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_acessibilidade_corrimao,int64,23920,23920,0,0.0,168,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_acessibilidade_pisos_tateis,int64,23920,23920,0,0.0,102,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_com_acessibilidade_vao_livre,int64,23920,23920,0,0.0,195,True,False
Bases analíticas,Ensino Médio,qtd_escolas_publicas_sem_acessibilidade,int64,23920,23920,0,0.0,185,True,False
Bases analíticas,Ensino Médio,matriculas_basica_publica,float64,23920,18493,5427,22.688127090301002,9005,True,False
Bases analíticas,Ensino Médio,matriculas_anos_iniciais_publica,float64,23920,18493,5427,22.688127090301002,5088,True,False
Bases analíticas,Ensino Médio,matriculas_anos_finais_publica,float64,23920,18493,5427,22.688127090301002,4602,True,False
Bases analíticas,Ensino Médio,matriculas_ensino_medio_publica,float64,23920,18493,5427,22.688127090301002,3665,True,False
Bases analíticas,Ensino Médio,matriculas_eja_publica,float64,23920,18493,5427,22.688127090301002,2556,True,False
Bases analíticas,Ensino Médio,matriculas_educacao_especial_publica,float64,23920,18493,5427,22.688127090301002,1484,True,False
Bases analíticas,Ensino Médio,docentes_basica_publica,float64,23920,18493,5427,22.688127090301002,2018,True,False
Bases analíticas,Ensino Médio,docentes_anos_iniciais_publica,float64,23920,18493,5427,22.688127090301002,984,True,False
Bases analíticas,Ensino Médio,docentes_anos_finais_publica,float64,23920,18493,5427,22.688127090301002,1063,True,False
Bases analíticas,Ensino Médio,docentes_ensino_medio_publica,float64,23920,18493,5427,22.688127090301002,902,True,False
Bases analíticas,Ensino Médio,docentes_eja_publica,float64,23920,18493,5427,22.688127090301002,547,True,False
Bases analíticas,Ensino Médio,docentes_educacao_especial_publica,float64,23920,18493,5427,22.688127090301002,1594,True,False
Bases analíticas,Ensino Médio,turmas_basica_publica,float64,23920,18493,5427,22.688127090301002,1720,True,False
Bases analíticas,Ensino Médio,turmas_anos_iniciais_publica,float64,23920,18493,5427,22.688127090301002,878,True,False
Bases analíticas,Ensino Médio,turmas_anos_finais_publica,float64,23920,18493,5427,22.688127090301002,750,True,False
Bases analíticas,Ensino Médio,turmas_ensino_medio_publica,float64,23920,18493,5427,22.688127090301002,560,True,False
Bases analíticas,Ensino Médio,turmas_eja_publica,float64,23920,18493,5427,22.688127090301002,381,True,False
Bases analíticas,Ensino Médio,turmas_educacao_especial_publica,float64,23920,18493,5427,22.688127090301002,1077,True,False
Bases analíticas,Ensino Médio,salas_existentes_publica,float64,23920,13428,10492,43.8628762541806,735,True,False
Bases analíticas,Ensino Médio,salas_utilizadas_publica,int64,23920,23920,0,0.0,1456,True,False
Bases analíticas,Ensino Médio,salas_utilizadas_dentro_publica,int64,23920,23920,0,0.0,1284,True,False
Bases analíticas,Ensino Médio,salas_utilizadas_fora_publica,int64,23920,23920,0,0.0,264,True,False
Bases analíticas,Ensino Médio,salas_utilizadas_climatizadas_publica,int64,23920,23920,0,0.0,723,True,False
Bases analíticas,Ensino Médio,salas_utilizadas_acessiveis_publica,int64,23920,23920,0,0.0,670,True,False
Bases analíticas,Ensino Médio,computadores_aluno_publica,float64,23920,13428,10492,43.8628762541806,744,True,False
Bases analíticas,Ensino Médio,computadores_administrativo_publica,float64,23920,13428,10492,43.8628762541806,448,True,False
Bases analíticas,Ensino Médio,media_alunos_por_turma_basica_publica,float64,23920,18493,5427,22.688127090301002,16009,True,False
Bases analíticas,Ensino Médio,media_alunos_por_docente_basica_publica,float64,23920,18493,5427,22.688127090301002,16875,True,False
Bases analíticas,Ensino Médio,media_docentes_por_escola_publica,float64,23920,18493,5427,22.688127090301002,6425,True,False
Bases analíticas,Ensino Médio,media_turmas_por_escola_publica,float64,23920,18493,5427,22.688127090301002,5737,True,False
Bases analíticas,Ensino Médio,proporcao_escolas_publicas_com_internet,float64,23920,23920,0,0.0,1864,True,False
Bases analíticas,Ensino Médio,proporcao_escolas_publicas_com_biblioteca,float64,23920,23920,0,0.0,1973,True,False
Bases analíticas,Ensino Médio,proporcao_escolas_publicas_com_lab_informatica,float64,23920,23920,0,0.0,1958,True,False
Bases analíticas,Ensino Médio,proporcao_escolas_publicas_com_banheiro_pne,float64,23920,23920,0,0.0,2128,True,False
Bases analíticas,Ensino Médio,proporcao_escolas_publicas_com_agua_potavel,float64,23920,23920,0,0.0,974,True,False
Bases analíticas,Ensino Médio,proporcao_escolas_publicas_com_energia_rede_publica,float64,23920,23920,0,0.0,807,True,False
Bases analíticas,Ensino Médio,proporcao_escolas_publicas_com_esgoto_rede_publica,float64,23920,23920,0,0.0,1976,True,False
Bases analíticas,Ensino Médio,tx_distorcao_ensino_medio,float64,23920,23920,0,0.0,690,True,False
Bases analíticas,Ensino Médio,media_had_ensino_medio,float64,23920,23920,0,0.0,89,True,False
Bases analíticas,Ensino Médio,media_atu_ensino_medio,float64,23920,23920,0,0.0,396,True,False
Bases analíticas,Ensino Médio,nivel_1_ensino_medio,float64,23920,23920,0,0.0,248,True,False
Bases analíticas,Ensino Médio,nivel_2_ensino_medio,float64,23920,23920,0,0.0,502,True,False
Bases analíticas,Ensino Médio,nivel_3_ensino_medio,float64,23920,23920,0,0.0,742,True,False
Bases analíticas,Ensino Médio,nivel_4_ensino_medio,float64,23920,23920,0,0.0,769,True,False
Bases analíticas,Ensino Médio,nivel_5_ensino_medio,float64,23920,23920,0,0.0,545,True,False
Bases analíticas,Ensino Médio,nivel_6_ensino_medio,float64,23920,23920,0,0.0,455,True,False
Bases analíticas,Ensino Médio,grupo_1_ensino_medio,float64,23920,23920,0,0.0,912,True,False
Bases analíticas,Ensino Médio,grupo_2_ensino_medio,float64,23920,23920,0,0.0,348,True,False
Bases analíticas,Ensino Médio,grupo_3_ensino_medio,float64,23920,23920,0,0.0,764,True,False
Bases analíticas,Ensino Médio,grupo_4_ensino_medio,float64,23920,23920,0,0.0,405,True,False
Bases analíticas,Ensino Médio,grupo_5_ensino_medio,float64,23920,23920,0,0.0,467,True,False
